,datetime,Incident Category,Longitude,Latitude,date,year,hour,dayOfWeek,TimeOfDay,IsWeekend,IsHoliday,month,day,IsSchoolDay
921271,2004-01-13 16:49:00,Larceny Theft,-122.409046343419,37.7751758248112,2004-01-13,2004,16,Tuesday,Afternoon Class,False,False,1,31,True
923840,2005-05-11 10:40:00,Drug Offense,-122.451162720249,37.7742489577521,2005-05-11,2005,10,Wednesday,Morning Class,False,False,5,31,False
925175,2010-02-24 14:00:00,Larceny Theft,-122.400803885548,37.7864412623669,2010-02-24,2010,14,Wednesday,Afternoon Class,False,False,2,28,True
925603,2008-06-20 15:05:00,Traffic Violation,-122.420182378054,37.7752692618812,2008-06-20,2008,15,Friday,Afternoon Class,False,False,6,30,False
926706,2013-08-14 18:00:00,Missing Person,-122.400803885548,37.7864412623669,2013-08-14,2013,18,Wednesday,Dinner,False,False,8,31,True
926921,2013-03-07 10:25:00,Burglary,-122.398488873746,37.7891181923442,2013-03-07,2013,10,Thursday,Morning Class,False,False,3,31,True
929387,2011-03-23 21:00:00,Larceny Theft,-122.400803885548,37.7864412623669,2011-03-23,2011,21,Wednesday,Rest,False,False,3,31,True
929477,2010-03-31 09:00:00,Suspicious Occ,-122.474586695159,37.720469226768,2010-03-31,2010,9,Wednesday,Morning Class,False,False,3,31,True
930083,2009-02-07 16:00:00,Larceny Theft,-122.400860907814,37.7870905204825,2009-02-07,2009,16,Saturday,Afternoon Class,True,False,2,28,True
930646,2010-06-02 04:30:00,Burglary,-122.400218868349,37.7877523788601,2010-06-02,2010,4,Wednesday,Rest,False,False,6,30,False
931175,2003-09-14 08:30:00,Burglary,-122.451192216536,37.7747209503169,2003-09-14,2003,8,Sunday,Morning Class,True,False,9,30,True
932284,2010-05-15 00:15:00,Other,-122.40050441968,37.7874513289662,2010-05-15,2010,0,Saturday,Rest,True,False,5,31,False
932328,2012-12-27 05:30:00,Larceny Theft,-122.416566499663,37.7748284841464,2012-12-27,2012,5,Thursday,Rest,False,False,12,31,False
934424,2006-11-21 08:34:00,Non-Criminal,-122.431565622284,37.7900918964407,2006-11-21,2006,8,Tuesday,Morning Class,False,False,11,30,True
935340,2006-07-07 09:00:00,Burglary,-122.431565622284,37.7900918964407,2006-07-07,2006,9,Friday,Morning Class,False,False,7,31,False
936968,2010-08-16 14:30:00,Other,-122.416468768127,37.774750702851,2010-08-16,2010,14,Monday,Afternoon Class,False,False,8,31,True
937588,2009-09-04 11:50:00,Larceny Theft,-122.40050441968,37.7874513289662,2009-09-04,2009,11,Friday,Lunch,False,False,9,30,True
938004,2011-09-19 12:05:00,Disorderly Conduct,-122.40050441968,37.7874513289662,2011-09-19,2011,12,Monday,Lunch,False,False,9,30,True
938706,2005-09-08 23:30:00,Missing Person,-122.474586695159,37.720469226768,2005-09-08,2005,23,Thursday,Rest,False,False,9,30,True
939295,2006-08-28 01:00:00,Vandalism,-122.40948237086,37.7754506238157,2006-08-28,2006,1,Monday,Rest,False,False,8,31,True
940726,2005-11-19 01:54:00,Assault,-122.451192216536,37.7747209503169,2005-11-19,2005,1,Saturday,Rest,True,False,11,30,True
941985,2012-04-20 18:00:00,Larceny Theft,-122.420188747323,37.7753796573025,2012-04-20,2012,18,Friday,Dinner,False,False,4,30,True
942611,2010-01-23 00:30:00,Disorderly Conduct,-122.40093111397,37.7871900467437,2010-01-23,2010,0,Saturday,Rest,True,False,1,31,True
942671,2005-10-10 20:30:00,Motor Vehicle Theft,-122.45132686962,37.7746940189634,2005-10-10,2005,20,Monday,Dinner,False,True,10,31,True
944095,2003-10-24 16:30:00,Burglary,-122.416468768127,37.774750702851,2003-10-24,2003,16,Friday,Afternoon Class,False,False,10,31,True
944689,2008-02-26 18:00:00,Larceny Theft,-122.400803885548,37.7864412623669,2008-02-26,2008,18,Tuesday,Dinner,False,False,2,29,True
947635,2005-12-23 13:00:00,Motor Vehicle Theft,-122.416566499663,37.7748284841464,2005-12-23,2005,13,Friday,Lunch,False,False,12,31,False
948308,2008-03-19 12:30:00,Recovered Vehicle,-122.420188747323,37.7753796573025,2008-03-19,2008,12,Wednesday,Lunch,False,False,3,31,True
948778,2007-09-13 08:30:00,Larceny Theft,-122.420182378054,37.7752692618812,2007-09-13,2007,8,Thursday,Morning Class,False,False,9,30,True
951731,2006-08-01 20:30:00,Larceny Theft,-122.40081188976,37.7876990870996,2006-08-01,2006,20,Tuesday,Dinner,False,False,8,31,True
952352,2011-04-26 16:10:00,Stolen Property,-122.420188747323,37.7753796573025,2011-04-26,2011,16,Tuesday,Afternoon Class,False,False,4,30,True
952884,2005-11-17 18:30:00,Motor Vehicle Theft,-122.451162720249,37.7742489577521,2005-11-17,2005,18,Thursday,Dinner,False,False,11,30,True
953986,2006-05-29 22:00:00,Larceny Theft,-122.409046343419,37.7751758248112,2006-05-29,2006,22,Monday,Rest,False,True,5,31,False
954014,2010-11-18 08:00:00,Larceny Theft,-122.403136797439,37.8026329102835,2010-11-18,2010,8,Thursday,Morning Class,False,False,11,30,True
955901,2012-11-19 19:50:00,Vandalism,-122.400705379904,37.7875363608218,2012-11-19,2012,19,Monday,Dinner,False,False,11,30,True
956698,2011-08-27 03:00:00,Robbery,-122.40093111397,37.7871900467437,2011-08-27,2011,3,Saturday,Rest,True,False,8,31,True
959256,2011-04-30 23:36:00,Traffic Violation,-122.400218868349,37.7877523788601,2011-04-30,2011,23,Saturday,Rest,True,False,4,30,True
961895,2011-12-20 18:00:00,Larceny Theft,-122.40104522913,37.7878903550026,2011-12-20,2011,18,Tuesday,Dinner,False,False,12,31,False
962357,2012-10-12 14:30:00,Burglary,-122.416566499663,37.7748284841464,2012-10-12,2012,14,Friday,Afternoon Class,False,False,10,31,True
962830,2010-10-27 19:00:00,Larceny Theft,-122.416566499663,37.7748284841464,2010-10-27,2010,19,Wednesday,Dinner,False,False,10,31,True
963998,2011-04-06 02:30:00,Burglary,-122.409046343419,37.7751758248112,2011-04-06,2011,2,Wednesday,Rest,False,False,4,30,True
964324,2012-05-14 12:45:00,Larceny Theft,-122.40104522913,37.7878903550026,2012-05-14,2012,12,Monday,Lunch,False,False,5,31,False
965036,2013-12-07 01:22:00,Traffic Violation,-122.401045229133,37.7878903550851,2013-12-07,2013,1,Saturday,Rest,True,False,12,31,False
966051,2013-11-06 13:15:00,Motor Vehicle Theft,-122.432387723436,37.7900426050846,2013-11-06,2013,13,Wednesday,Lunch,False,False,11,30,True
966065,2010-11-26 19:25:00,Motor Vehicle Theft,-122.420276402175,37.7757385704624,2010-11-26,2010,19,Friday,Dinner,False,False,11,30,True
967151,2008-01-20 01:00:00,Miscellaneous Investigation,-122.40093111397,37.7871900467437,2008-01-20,2008,1,Sunday,Rest,True,False,1,31,True
968879,2005-10-26 07:15:00,Motor Vehicle Theft,-122.432387723408,37.7900426050623,2005-10-26,2005,7,Wednesday,Morning Class,False,False,10,31,True
969178,2013-03-03 13:00:00,Suspicious Occ,-122.474586695159,37.720469226768,2013-03-03,2013,13,Sunday,Lunch,True,False,3,31,True
970516,2003-06-28 15:00:00,Suspicious Occ,-122.416468768127,37.774750702851,2003-06-28,2003,15,Saturday,Afternoon Class,True,False,6,30,False
970731,2005-11-14 10:30:00,Embezzlement,-122.416468768127,37.774750702851,2005-11-14,2005,10,Monday,Morning Class,False,False,11,30,True
971161,2012-07-13 17:20:00,Other,-122.431565622284,37.7900918964407,2012-07-13,2012,17,Friday,Dinner,False,False,7,31,False
971358,2011-05-22 18:15:00,Motor Vehicle Theft,-122.400593259668,37.7876024687437,2011-05-22,2011,18,Sunday,Dinner,True,False,5,31,False
972130,2003-01-16 21:50:00,Other,-122.400803885548,37.7864412623669,2003-01-16,2003,21,Thursday,Rest,False,False,1,31,True
972568,2003-07-05 15:00:00,Larceny Theft,-122.400504419687,37.7874513289433,2003-07-05,2003,15,Saturday,Afternoon Class,True,False,7,31,False
973666,2013-11-15 22:00:00,Larceny Theft,-122.40948237086,37.7754506238157,2013-11-15,2013,22,Friday,Rest,False,False,11,30,True
974299,2011-12-19 20:30:00,Larceny Theft,-122.40050441968,37.7874513289662,2011-12-19,2011,20,Monday,Dinner,False,False,12,31,False
974414,2010-01-14 19:05:00,Larceny Theft,-122.40050441968,37.7874513289662,2010-01-14,2010,19,Thursday,Dinner,False,False,1,31,True
975454,2011-03-27 00:01:00,Assault,-122.40050441968,37.7874513289662,2011-03-27,2011,0,Sunday,Rest,True,False,3,31,True
977395,2012-11-01 19:30:00,Stolen Property,-122.432387723436,37.7900426050846,2012-11-01,2012,19,Thursday,Dinner,False,False,11,30,True
978164,2007-08-21 18:15:00,Burglary,-122.400860907814,37.7870905204825,2007-08-21,2007,18,Tuesday,Dinner,False,False,8,31,True
978473,2005-07-04 17:00:00,Larceny Theft,-122.432387723408,37.7900426050623,2005-07-04,2005,17,Monday,Dinner,False,True,7,31,False
978904,2010-09-25 22:00:00,Larceny Theft,-122.40093111397,37.7871900467437,2010-09-25,2010,22,Saturday,Rest,True,False,9,30,True
979252,2005-12-14 17:15:00,Larceny Theft,-122.398488873746,37.7891181923442,2005-12-14,2005,17,Wednesday,Dinner,False,False,12,31,False
979670,2008-12-08 17:00:00,Assault,-122.431565622284,37.7900918964407,2008-12-08,2008,17,Monday,Dinner,False,False,12,31,False
979872,2011-11-09 09:00:00,Motor Vehicle Theft,-122.400761616575,37.7881895328651,2011-11-09,2011,9,Wednesday,Morning Class,False,False,11,30,True
980239,2011-02-22 18:45:00,Robbery,-122.400966877406,37.7877490252528,2011-02-22,2011,18,Tuesday,Dinner,False,False,2,28,True
980506,2006-09-16 05:00:00,Larceny Theft,-122.400593259668,37.7876024687437,2006-09-16,2006,5,Saturday,Rest,True,False,9,30,True
981386,2010-09-04 15:23:00,Suspicious Occ,-122.400218868349,37.7877523788601,2010-09-04,2010,15,Saturday,Afternoon Class,True,False,9,30,True
981500,2011-03-08 10:25:00,Traffic Violation,-122.40050441968,37.7874513289662,2011-03-08,2011,10,Tuesday,Morning Class,False,False,3,31,True
981721,2003-10-09 00:01:00,Larceny Theft,-122.400504419687,37.7874513289433,2003-10-09,2003,0,Thursday,Rest,False,False,10,31,True
982202,2003-07-03 17:30:00,Motor Vehicle Theft,-122.401045229138,37.7878903549798,2003-07-03,2003,17,Thursday,Dinner,False,False,7,31,False
984077,2013-04-16 10:10:00,Traffic Violation,-122.40050441968,37.7874513289662,2013-04-16,2013,10,Tuesday,Morning Class,False,False,4,30,True
984113,2013-10-29 00:30:00,Larceny Theft,-122.40948237086,37.7754506238157,2013-10-29,2013,0,Tuesday,Rest,False,False,10,31,True
984521,2005-09-04 16:45:00,Non-Criminal,-122.431565622284,37.7900918964407,2005-09-04,2005,16,Sunday,Afternoon Class,True,False,9,30,True
984960,2003-05-17 02:25:00,Robbery,-122.401045229138,37.7878903549798,2003-05-17,2003,2,Saturday,Rest,True,False,5,31,False
985529,2004-03-24 08:30:00,Larceny Theft,-122.416468768127,37.774750702851,2004-03-24,2004,8,Wednesday,Morning Class,False,False,3,31,True
988759,2010-08-26 13:40:00,Larceny Theft,-122.40093111397,37.7871900467437,2010-08-26,2010,13,Thursday,Lunch,False,False,8,31,True
991131,2009-05-19 16:15:00,Motor Vehicle Theft,-122.420276402175,37.7757385704624,2009-05-19,2009,16,Tuesday,Afternoon Class,False,False,5,31,False
991867,2007-06-01 10:15:00,Assault,-122.398488873746,37.7891181923442,2007-06-01,2007,10,Friday,Morning Class,False,False,6,30,False
993014,2013-10-19 02:40:00,Robbery,-122.400593259668,37.7876024687437,2013-10-19,2013,2,Saturday,Rest,True,False,10,31,True
993562,2011-04-26 16:10:00,Larceny Theft,-122.420188747323,37.7753796573025,2011-04-26,2011,16,Tuesday,Afternoon Class,False,False,4,30,True
993570,2012-11-05 19:00:00,Suspicious Occ,-122.416468768127,37.774750702851,2012-11-05,2012,19,Monday,Dinner,False,False,11,30,True
995745,2006-01-27 18:30:00,Larceny Theft,-122.40050441968,37.7874513289662,2006-01-27,2006,18,Friday,Dinner,False,False,1,31,True
997674,2013-04-03 03:00:00,Vandalism,-122.409046343419,37.7751758248112,2013-04-03,2013,3,Wednesday,Rest,False,False,4,30,True
998225,2006-06-16 16:00:00,Fraud,-122.431587353631,37.790200386759,2006-06-16,2006,16,Friday,Afternoon Class,False,False,6,30,False
998281,2012-03-08 18:05:00,Weapon Laws,-122.400218868349,37.7877523788601,2012-03-08,2012,18,Thursday,Dinner,False,False,3,31,True
999027,2011-04-13 06:10:00,Missing Person,-122.420188747323,37.7753796573025,2011-04-13,2011,6,Wednesday,Rest,False,False,4,30,True
1000199,2003-01-16 17:25:00,Traffic Violation,-122.400504419687,37.7874513289433,2003-01-16,2003,17,Thursday,Dinner,False,False,1,31,True
1001297,2010-10-26 02:10:00,Non-Criminal,-122.431587353631,37.790200386759,2010-10-26,2010,2,Tuesday,Rest,False,False,10,31,True
1001926,2012-02-05 22:00:00,Larceny Theft,-122.400803885548,37.7864412623669,2012-02-05,2012,22,Sunday,Rest,True,False,2,29,True
1002077,2004-08-06 08:45:00,Miscellaneous Investigation,-122.400860907814,37.7870905204825,2004-08-06,2004,8,Friday,Morning Class,False,False,8,31,True
1002472,2012-05-01 16:59:00,Traffic Violation,-122.40050441968,37.7874513289662,2012-05-01,2012,16,Tuesday,Afternoon Class,False,False,5,31,False
1004655,2009-06-03 12:00:00,Lost Property,-122.401045229133,37.7878903550851,2009-06-03,2009,12,Wednesday,Lunch,False,False,6,30,False
1005213,2010-03-02 23:22:00,Burglary,-122.40093111397,37.7871900467437,2010-03-02,2010,23,Tuesday,Rest,False,False,3,31,True
1006290,2009-09-03 17:05:00,Robbery,-122.40104522913,37.7878903550026,2009-09-03,2009,17,Thursday,Dinner,False,False,9,30,True
1007179,2012-12-24 12:32:00,Non-Criminal,-122.431565622284,37.7900918964407,2012-12-24,2012,12,Monday,Lunch,False,False,12,31,False
1008365,2011-10-16 01:00:00,Larceny Theft,-122.40050441968,37.7874513289662,2011-10-16,2011,1,Sunday,Rest,True,False,10,31,True
1009295,2009-08-30 01:00:00,Assault,-122.40093111397,37.7871900467437,2009-08-30,2009,1,Sunday,Rest,True,False,8,31,True
1009321,2013-02-14 16:15:00,Missing Person,-122.431565622284,37.7900918964407,2013-02-14,2013,16,Thursday,Afternoon Class,False,False,2,28,True
1009673,2006-11-20 10:29:00,Assault,-122.40093111397,37.7871900467437,2006-11-20,2006,10,Monday,Morning Class,False,False,11,30,True
1009910,2011-09-21 20:00:00,Motor Vehicle Theft,-122.40948237086,37.7754506238157,2011-09-21,2011,20,Wednesday,Dinner,False,False,9,30,True
1011366,2005-11-17 18:30:00,Motor Vehicle Theft,-122.451162720249,37.7742489577521,2005-11-17,2005,18,Thursday,Dinner,False,False,11,30,True
1012452,2009-02-01 01:00:00,Larceny Theft,-122.40093111397,37.7871900467437,2009-02-01,2009,1,Sunday,Rest,True,False,2,28,True
1013469,2004-06-06 15:00:00,Non-Criminal,-122.431565622284,37.7900918964407,2004-06-06,2004,15,Sunday,Afternoon Class,True,False,6,30,False
1018278,2008-07-20 03:00:00,Robbery,-122.40050441968,37.7874513289662,2008-07-20,2008,3,Sunday,Rest,True,False,7,31,False
1018436,2010-12-13 12:00:00,Larceny Theft,-122.400860907814,37.7870905204825,2010-12-13,2010,12,Monday,Lunch,False,False,12,31,False
1018868,2003-06-29 11:00:00,Motor Vehicle Theft,-122.432387723408,37.7900426050623,2003-06-29,2003,11,Sunday,Lunch,True,False,6,30,False
1019165,2005-11-16 07:30:00,Lost Property,-122.416566499663,37.7748284841464,2005-11-16,2005,7,Wednesday,Morning Class,False,False,11,30,True
1020014,2003-06-25 13:00:00,Burglary,-122.416566499663,37.7748284841464,2003-06-25,2003,13,Wednesday,Lunch,False,False,6,30,False
1021172,2006-05-20 21:00:00,Assault,-122.40093111397,37.7871900467437,2006-05-20,2006,21,Saturday,Rest,True,False,5,31,False
1021609,2008-03-06 15:20:00,Robbery,-122.416566499663,37.7748284841464,2008-03-06,2008,15,Thursday,Afternoon Class,False,False,3,31,True
1021904,2012-10-03 08:45:00,Assault,-122.416468768127,37.774750702851,2012-10-03,2012,8,Wednesday,Morning Class,False,False,10,31,True
1022288,2008-12-08 17:00:00,Non-Criminal,-122.431565622284,37.7900918964407,2008-12-08,2008,17,Monday,Dinner,False,False,12,31,False
1023474,2013-12-09 12:10:00,Case Closure,-122.40093111397,37.7871900467437,2013-12-09,2013,12,Monday,Lunch,False,False,12,31,False
1023658,2004-02-24 15:00:00,Larceny Theft,-122.400860907814,37.7870905204825,2004-02-24,2004,15,Tuesday,Afternoon Class,False,False,2,29,True
1024484,2004-08-16 10:10:00,Lost Property,-122.398488873746,37.7891181923442,2004-08-16,2004,10,Monday,Morning Class,False,False,8,31,True
1024673,2010-10-10 13:10:00,Larceny Theft,-122.400966877406,37.7877490252528,2010-10-10,2010,13,Sunday,Lunch,True,False,10,31,True
1026441,2008-12-06 19:44:00,Burglary,-122.400860907814,37.7870905204825,2008-12-06,2008,19,Saturday,Dinner,True,False,12,31,False
1027277,2013-04-03 21:42:00,Assault,-122.416468768127,37.774750702851,2013-04-03,2013,21,Wednesday,Rest,False,False,4,30,True
1027301,2011-08-05 11:10:00,Lost Property,-122.400705379904,37.7875363608218,2011-08-05,2011,11,Friday,Lunch,False,False,8,31,True
1027453,2012-02-11 17:00:00,Vandalism,-122.40093111397,37.7871900467437,2012-02-11,2012,17,Saturday,Dinner,True,False,2,29,True
1027791,2004-06-14 09:14:00,Motor Vehicle Theft,-122.420188747323,37.7753796573025,2004-06-14,2004,9,Monday,Morning Class,False,False,6,30,False
1028060,2011-04-25 11:01:00,Suicide,-122.400966877406,37.7877490252528,2011-04-25,2011,11,Monday,Lunch,False,False,4,30,True
1028085,2012-05-15 17:15:00,Case Closure,-122.40050441968,37.7874513289662,2012-05-15,2012,17,Tuesday,Dinner,False,False,5,31,False
1029593,2012-05-06 10:00:00,Larceny Theft,-122.416468768127,37.774750702851,2012-05-06,2012,10,Sunday,Morning Class,True,False,5,31,False
1030303,2010-11-03 20:39:00,Warrant,-122.416566499663,37.7748284841464,2010-11-03,2010,20,Wednesday,Dinner,False,False,11,30,True
1030632,2005-10-01 15:34:00,Larceny Theft,-122.400860907814,37.7870905204825,2005-10-01,2005,15,Saturday,Afternoon Class,True,False,10,31,True
1032026,2013-02-04 12:15:00,Larceny Theft,-122.403136797439,37.8026329102835,2013-02-04,2013,12,Monday,Lunch,False,False,2,28,True
1034143,2009-04-17 13:15:00,Recovered Vehicle,-122.420188747323,37.7753796573025,2009-04-17,2009,13,Friday,Lunch,False,False,4,30,True
1035228,2007-06-13 18:50:00,Warrant,-122.401045229133,37.7878903550851,2007-06-13,2007,18,Wednesday,Dinner,False,False,6,30,False
1038822,2011-05-15 02:20:00,Assault,-122.400860907814,37.7870905204825,2011-05-15,2011,2,Sunday,Rest,True,False,5,31,False
1039760,2007-08-29 16:00:00,Non-Criminal,-122.451192216536,37.7747209503169,2007-08-29,2007,16,Wednesday,Afternoon Class,False,False,8,31,True
1043113,2003-10-04 17:00:00,Motor Vehicle Theft,-122.40093111397,37.7871900467437,2003-10-04,2003,17,Saturday,Dinner,True,False,10,31,True
1044141,2009-08-13 08:00:00,Larceny Theft,-122.416468768127,37.774750702851,2009-08-13,2009,8,Thursday,Morning Class,False,False,8,31,True
1044198,2004-10-18 01:13:00,Drug Offense,-122.420182378054,37.7752692618812,2004-10-18,2004,1,Monday,Rest,False,False,10,31,True
1046682,2011-01-29 01:59:00,Assault,-122.431587353631,37.790200386759,2011-01-29,2011,1,Saturday,Rest,True,False,1,31,True
1046761,2009-08-21 09:30:00,Lost Property,-122.454965815502,37.7578244540575,2009-08-21,2009,9,Friday,Morning Class,False,False,8,31,True
1046880,2005-08-03 23:30:00,Larceny Theft,-122.400761616575,37.7881895328651,2005-08-03,2005,23,Wednesday,Rest,False,False,8,31,True
1049476,2012-06-21 00:30:00,Larceny Theft,-122.451192216536,37.7747209503169,2012-06-21,2012,0,Thursday,Rest,False,False,6,30,False
1050426,2003-09-09 09:40:00,Other,-122.400761616575,37.7881895328651,2003-09-09,2003,9,Tuesday,Morning Class,False,False,9,30,True
1051284,2013-01-11 09:00:00,Traffic Violation,-122.451162720276,37.7742489577745,2013-01-11,2013,9,Friday,Morning Class,False,False,1,31,True
1051614,2012-03-14 03:29:00,Non-Criminal,-122.40050441968,37.7874513289662,2012-03-14,2012,3,Wednesday,Rest,False,False,3,31,True
1051760,2010-08-09 18:00:00,Non-Criminal,-122.431565622284,37.7900918964407,2010-08-09,2010,18,Monday,Dinner,False,False,8,31,True
1051953,2007-10-14 14:00:00,Larceny Theft,-122.451162720276,37.7742489577745,2007-10-14,2007,14,Sunday,Afternoon Class,True,False,10,31,True
